timestamp,mcp angle,pip angle,dip angle
1638639900.053265,30.044019776970103,16.874166653782357,4.065899969474957
1638639900.104125,30.24275020178869,16.90456245503569,5.131241607180571
1638639900.166253,29.861518968560983,16.800010944553183,4.258537409979268
1638639900.211215,30.57583090374248,17.090059141937335,4.463044224614027
1638639900.257218,30.27828638847882,16.910309555191983,3.889202864692944
1638639900.310074,31.179366087967445,16.695792152189753,3.623341467045056
1638639900.35296,31.25804759964021,15.901133248039118,2.7975514891870548
1638639900.399423,31.62710099676367,15.919145943899768,3.0127855946222746
1638639900.449314,32.14315109907366,16.54003435023128,3.4386112883699678
1638639900.498009,31.71043407567246,16.695408531861563,3.4094475452601687
1638639900.538708,32.570054631002925,15.366673608060063,3.1970142614648127
1638639900.586041,32.49848553281618,15.431662749087668,2.93910576869307
1638639900.63339,33.190697920570734,15.945564832898029,2.6952613961501073
1638639900.679358,32.92298602497204,16.854566149246914,2.9383479728155715
1638639900.725262,33.29225920314539,16.624443630808575,3.2652455336049013
1638639900.771485,33.14708510534237,16.633854395814502,2.119514299136597
1638639900.818764,34.519675966578916,15.937644979673738,2.2525883058619818
1638639900.8656,33.70351841864895,16.133252842576805,2.560157539117628
1638639900.913253,35.52838042889745,15.723563969834304,1.9334530690924225
1638639900.959589,34.05100809753872,16.20131446920756,1.8503730932951532
1638639901.006984,33.56003186764435,15.931699740901418,2.8059507996160145
1638639901.051876,33.68697278281124,14.942404117000857,2.3433747065227974
1638639901.113835,33.69127962799244,16.375227571833157,2.7023922464498433
1638639901.171614,33.89200982860751,15.450123581233582,1.7800613143425261
1638639901.221011,33.05301022401703,16.822424058611077,2.7379972996261692
1638639901.272989,33.319516663475476,16.43253034502514,2.367828058833097
1638639901.317567,33.79291582333929,16.281341080278118,2.801971213091026
1638639901.361578,32.88170283859888,15.674888556190156,2.701592615119319
1638639901.409342,33.59322378864024,16.930483462682034,3.042291806883814
1638639901.455796,33.51647994056029,15.786909210271961,2.048274819333757
1638639901.503572,34.085254863952784,15.965831231230787,2.4227099485656955
1638639901.551195,33.381701352312476,16.012747798308055,2.0523215149498557
1638639901.598723,33.90288283486739,16.369397536736766,2.434696061974682
1638639901.645275,33.76570224547647,16.072206606477103,2.1361495149932677
1638639901.690638,33.83541134307813,15.445050823559185,2.546400841765707
1638639901.738386,33.92446725729596,15.508831534959597,2.088761347356479
1638639901.784401,33.767088429625126,16.478481416979424,2.19648622487433
1638639901.831818,34.18831424151394,15.85320937990275,2.6451765202282917
1638639901.877027,34.26816845271606,15.582428751999016,2.630599432884786
1638639901.924957,34.34177008952618,15.438000833103173,2.290854550594886
1638639901.970983,32.62151229110758,16.22568004114152,2.3698159266849874
1638639902.023613,33.47295371413596,15.749201128680088,2.7855243985003377
1638639902.066026,32.61639965576356,17.08053057770189,3.531775365794169
1638639902.111885,33.10891082046577,16.082863466498196,2.3079087480600005
1638639902.185301,33.95909663033977,15.797545392277856,2.1959031914622207
1638639902.255212,32.64819849355933,16.542971601414724,2.9433231469034515
1638639902.298107,33.408074019535384,16.29807390971803,2.551915644890561
1638639902.342756,33.5650492874937,16.161705949226583,2.4511267244252726
1638639902.389194,32.88439811072338,15.825809928771765,2.68179377845728
1638639902.438295,33.91711339448471,16.25634641918204,3.2858928239913916
1638639902.482159,33.9752371756057,16.294267717800203,2.643477239371343
1638639902.529393,33.643729702705755,16.65674441304572,2.5644366453298564
