timestamp;value
1638639231.3288896;248
1638639231.329275;226
1638639231.3296604;220
1638639231.330046;191
1638639231.3304315;177
1638639231.330817;151
1638639231.3312025;147
1638639231.3315878;150
1638639231.3319733;136
1638639231.3323588;136
1638639231.3327444;144
1638639231.33313;160
1638639231.3335154;158
1638639231.333776;136
1638639231.3345318;101
1638639231.3352876;83
1638639231.3360431;71
1638639231.336799;61
1638639231.3375547;62
1638639231.3383105;64
1638639231.3390663;74
1638639231.3398218;80
1638639231.3405776;70
1638639231.3413334;55
1638639231.3420892;53
1638639231.342845;69
1638639231.3436005;36
1638639231.3443563;37
1638639231.345112;36
1638639231.345571;33
1638639231.3459437;29
1638639231.3463163;33
1638639231.3466892;46
1638639231.3470619;47
1638639231.3474345;56
1638639231.3478072;72
1638639231.34818;97
1638639231.3485527;93
1638639231.3489254;87
1638639231.349298;115
1638639231.3496706;177
1638639231.3500435;167
1638639231.3504162;154
1638639231.3507888;151
1638639231.3511615;173
1638639231.351402;182
1638639231.3517828;145
1638639231.3521636;117
1638639231.352544;112
1638639231.3529248;148
1638639231.3533056;158
1638639231.3536863;94
1638639231.3540668;29
1638639231.3544476;47
1638639231.3548284;77
1638639231.355209;120
1638639231.3555899;126
1638639231.3559704;64
1638639231.3563511;-47
1638639231.356732;-71
1638639231.3571126;-72
1638639231.357358;9
1638639231.3577297;121
1638639231.3581014;44
1638639231.358473;8
1638639231.3588448;-6
1638639231.3592165;27
1638639231.359588;109
1638639231.3599596;127
1638639231.3603313;68
1638639231.360703;66
1638639231.3610747;53
1638639231.3614464;48
1638639231.361818;41
1638639231.3621898;40
1638639231.3625615;31
1638639231.3629332;28
1638639231.363168;46
1638639231.3635514;78
1638639231.363935;78
1638639231.3643184;85
1638639231.364702;92
1638639231.3650854;107
1638639231.365469;109
1638639231.3658524;128
1638639231.366236;96
1638639231.3666193;76
1638639231.367003;67
1638639231.3673863;60
1638639231.3677697;56
1638639231.3681533;60
1638639231.3685367;46
1638639231.3689203;32
1638639231.369169;18
1638639231.3695467;43
1638639231.3699243;47
1638639231.370302;37
1638639231.3706796;33
1638639231.3710573;27
1638639231.371435;23
1638639231.3718126;23
1638639231.3721905;30
1638639231.3725681;38
1638639231.3729458;34
1638639231.3733234;31
1638639231.373701;17
1638639231.3740788;-25
1638639231.3744564;-17
1638639231.374834;-4
1638639231.375074;16
1638639231.375453;85
1638639231.375832;68
1638639231.3762112;68
1638639231.3765903;56
1638639231.3769693;76
1638639231.3773484;76
1638639231.3777275;109
1638639231.3781068;193
1638639231.378486;198
1638639231.378865;68
1638639231.379244;-28
1638639231.3796232;-77
1638639231.3800023;-100
1638639231.3803813;-87
1638639231.3807604;14
1638639231.381029;84
1638639231.3814285;55
1638639231.381828;87
1638639231.3822277;30
1638639231.382627;-38
1638639231.3830266;-14
1638639231.3834262;114
1638639231.3838258;246
1638639231.3842254;214
1638639231.384625;41
1638639231.3850245;-11
1638639231.3854241;-15
1638639231.3858235;-3
1638639231.386223;2
1638639231.3866227;3
1638639231.3870223;-3
1638639231.387306;-18
1638639231.3876681;-40
1638639231.3880303;-7
1638639231.3883924;23
1638639231.3887548;30
1638639231.389117;31
1638639231.3894792;29
1638639231.3898413;-4
1638639231.3902035;-38
1638639231.3905656;-28
1638639231.390928;17
1638639231.3912902;45
1638639231.3916523;58
1638639231.3920145;34
1638639231.3923767;18
1638639231.3927388;-5
1638639231.393001;7
1638639231.393378;39
1638639231.3937547;46
1638639231.3941317;59
1638639231.3945084;61
1638639231.3948853;66
1638639231.395262;75
1638639231.395639;81
1638639231.396016;90
1638639231.3963926;86
1638639231.3967695;98
1638639231.3971462;76
1638639231.3975232;69
1638639231.3979;62
1638639231.3982768;58
1638639231.3986537;33
1638639231.398906;14
1638639231.399284;-6
1638639231.3996615;-21
1638639231.4000394;-34
1638639231.4004173;-40
1638639231.400795;-44
1638639231.4011729;-42
1638639231.4015508;-65
1638639231.4019284;-121
1638639231.4023063;-131
1638639231.402684;-132
1638639231.4030619;-83
1638639231.4034398;-35
1638639231.4038174;-26
1638639231.4041953;-28
1638639231.4045732;-33
1638639231.404829;-28
1638639231.4052165;11
1638639231.405604;14
1638639231.4059916;16
1638639231.406379;18
1638639231.4067664;49
1638639231.4071538;37
1638639231.4075415;19
1638639231.407929;-39
1638639231.4083164;-45
1638639231.4087038;-3
1638639231.4090912;-12
1638639231.409479;-18
1638639231.4098663;8
1638639231.4102538;23
1638639231.4106412;-52
1638639231.410899;-61
1638639231.411656;-8
1638639231.4124131;74
1638639231.41317;191
1638639231.4139273;188
1638639231.4146843;58
1638639231.4154415;-29
1638639231.4161985;-65
1638639231.4169557;-57
1638639231.4177127;-45
1638639231.41847;-37
1638639231.419227;-31
1638639231.419984;-30
1638639231.420741;-9
1638639231.4214983;-2
1638639231.4222553;-22
1638639231.422722;-10
1638639231.4230957;-31
1638639231.4234693;-17
1638639231.423843;-14
1638639231.4242165;-9
1638639231.42459;-15
1638639231.4249637;-6
1638639231.4253373;-7
1638639231.425711;1
1638639231.4260845;-14
1638639231.4264581;-6
1638639231.4268317;-12
1638639231.4272053;-18
1638639231.427579;-18
1638639231.4279525;0
1638639231.4283261;-10
1638639231.428591;-2
1638639231.4289722;1
1638639231.4293532;13
1638639231.4297345;12
1638639231.4301157;43
1638639231.430497;65
1638639231.430878;57
1638639231.4312592;-34
1638639231.4316404;-62
1638639231.4320214;-68
1638639231.4324026;-15
1638639231.4327838;49
1638639231.433165;134
1638639231.433546;156
1638639231.4339273;71
1638639231.4343085;17
1638639231.434573;-16
1638639231.4349477;-21
1638639231.4353225;-3
1638639231.4356976;-8
1638639231.4360723;-11
1638639231.4364471;-9
1638639231.436822;-10
1638639231.4371967;9
1638639231.4375718;10
1638639231.4379466;8
1638639231.4383214;-3
1638639231.4386961;-5
1638639231.439071;-2
1638639231.439446;-7
1638639231.4398208;0
1638639231.4401956;-1
1638639231.440458;-8
1638639231.440832;64
1638639231.4412055;88
1638639231.4415793;51
1638639231.441953;-15
1638639231.4423268;-16
1638639231.4427004;-11
1638639231.4430742;1
1638639231.4434478;-12
1638639231.4438217;-15
1638639231.4441953;-15
1638639231.444569;3
1638639231.444943;-8
1638639231.4453166;6
1638639231.4456904;21
1638639231.446064;14
1638639231.446325;25
1638639231.4466994;58
1638639231.4470735;57
1638639231.4474478;53
1638639231.447822;59
1638639231.4481964;59
1638639231.4485705;45
1638639231.4489448;33
1638639231.4493191;46
1638639231.4496934;45
1638639231.4500675;44
1638639231.4504418;42
1638639231.4508162;33
1638639231.4511905;12
1638639231.4515646;17
1638639231.4519389;12
1638639231.452178;27
1638639231.4525554;10
1638639231.4529328;-2
1638639231.4533103;-3
1638639231.4536877;19
1638639231.454065;5
1638639231.4544425;8
1638639231.45482;10
1638639231.4551973;-16
1638639231.4555748;-10
1638639231.4559522;-11
1638639231.4563296;-3
1638639231.456707;52
1638639231.4570844;85
1638639231.4574618;6
1638639231.4578393;-109
1638639231.458077;-99
1638639231.4584575;-9
1638639231.4588377;3
1638639231.4592183;4
1638639231.4595988;41
1638639231.4599793;72
1638639231.4603596;22
1638639231.46074;-34
1638639231.4611206;-77
1638639231.4615011;-40
1638639231.4618814;1
1638639231.462262;178
1638639231.4626424;236
1638639231.463023;134
1638639231.4634032;-28
1638639231.4637837;-62
1638639231.464024;-72
1638639231.4644058;-17
1638639231.4647872;-2
1638639231.465169;12
1638639231.4655504;25
1638639231.4659321;18
1638639231.4663136;8
1638639231.4666953;-8
1638639231.467077;19
1638639231.4674585;40
1638639231.4678402;43
1638639231.4682217;-8
1638639231.4686034;-41
1638639231.468985;-59
1638639231.4693666;-49
1638639231.4697483;-53
1638639231.469988;-5
1638639231.470371;20
1638639231.4707537;30
1638639231.4711366;66
1638639231.4715195;55
1638639231.4719024;62
1638639231.472285;43
1638639231.472668;42
1638639231.4730508;42
1638639231.4734337;54
1638639231.4738164;58
1638639231.4741993;47
1638639231.4745822;36
1638639231.474965;49
1638639231.4753478;46
1638639231.4757307;-26
1638639231.47597;-16
1638639231.4763517;-59
1638639231.4767334;-114
1638639231.4771152;-116
1638639231.4774966;-70
1638639231.4778783;3
1638639231.47826;34
1638639231.4786417;27
1638639231.4790235;40
1638639231.4794052;31
1638639231.4797866;-17
1638639231.4801683;-93
1638639231.48055;-94
1638639231.4809318;90
1638639231.4813135;229
1638639231.4816952;98
1638639231.481943;-202
1638639231.4823246;-286
1638639231.482706;-167
1638639231.4830878;-78
1638639231.4834695;-56
1638639231.483851;-64
1638639231.4842327;-67
1638639231.4846144;-129
1638639231.4849958;-137
1638639231.4853776;-128
1638639231.485759;-124
1638639231.4861407;-116
1638639231.4865224;-46
1638639231.486904;-5
1638639231.4872856;68
1638639231.4876673;51
1638639231.487924;51
1638639231.4883096;21
1638639231.4886951;7
1638639231.4890807;-48
1638639231.489466;-63
1638639231.4898515;-73
1638639231.490237;-63
1638639231.4906225;-62
1638639231.491008;-60
1638639231.4913936;-29
1638639231.4917789;-13
1638639231.4921644;-6
1638639231.49255;8
1638639231.4929354;-1
1638639231.493321;0
1638639231.4937065;20
1638639231.493975;40
1638639231.4947329;48
1638639231.4954906;46
1638639231.4962485;37
1638639231.4970062;30
1638639231.497764;33
1638639231.4985218;33
1638639231.4992797;40
1638639231.5000374;17
1638639231.5007954;0
1638639231.501553;-3
1638639231.502311;5
1638639231.5030687;7
1638639231.5038266;7
1638639231.5045843;-9
1638639231.5053422;-1
1638639231.505777;-1
1638639231.5061543;-6
1638639231.506532;-5
1638639231.5069094;0
1638639231.5072868;-10
1638639231.5076642;-13
1638639231.5080419;-20
1638639231.5084193;-34
1638639231.5087967;-67
1638639231.5091743;-105
1638639231.5095518;-62
1638639231.5099292;-26
1638639231.5103066;-46
1638639231.5106843;-62
1638639231.5110617;-40
1638639231.511439;-19
1638639231.511679;13
1638639231.5120559;46
1638639231.5124328;33
1638639231.5128098;31
1638639231.513187;28
1638639231.5135639;15
1638639231.5139408;16
1638639231.5143178;21
1638639231.5146947;12
1638639231.5150716;17
1638639231.5154488;18
1638639231.5158257;22
1638639231.5162027;26
1638639231.5165796;39
1638639231.5169566;59
1638639231.5173335;65
1638639231.517576;53
1638639231.517948;49
1638639231.5183198;31
1638639231.5186918;33
1638639231.5190637;16
1638639231.5194356;20
1638639231.5198076;5
1638639231.5201795;12
1638639231.5205514;1
1638639231.5209234;-1
1638639231.5212953;3
1638639231.5216672;22
1638639231.5220392;0
1638639231.522411;9
1638639231.522783;3
1638639231.523155;-1
1638639231.523391;4
1638639231.5237725;10
1638639231.524154;11
1638639231.5245354;27
1638639231.524917;4
1638639231.5252984;0
1638639231.5256798;-14
1638639231.5260613;-12
1638639231.526443;-20
1638639231.5268245;-13
1638639231.527206;-18
1638639231.5275874;-13
1638639231.527969;-5
1638639231.5283504;3
1638639231.5287318;-1
1638639231.5291133;0
1638639231.52936;-2
1638639231.5297418;12
1638639231.5301237;8
1638639231.5305054;15
1638639231.5308874;21
1638639231.531269;15
1638639231.531651;22
1638639231.5320327;26
1638639231.5324144;20
1638639231.5327964;29
1638639231.533178;14
1638639231.53356;21
1638639231.5339417;40
1638639231.5343235;56
1638639231.5347054;40
1638639231.535087;-23
1638639231.535342;-39
1638639231.5357199;-34
1638639231.5360978;-32
1638639231.5364757;-2
1638639231.5368536;43
1638639231.5372314;46
1638639231.537609;-38
1638639231.537987;-142
1638639231.538365;-193
1638639231.5387428;-194
1638639231.5391207;-123
1638639231.5394986;10
1638639231.5398765;19
1638639231.5402544;22
1638639231.5406322;24
1638639231.5410101;38
1638639231.541269;34
1638639231.5416448;42
1638639231.5420206;52
1638639231.5423963;37
1638639231.542772;16
1638639231.5431478;0
1638639231.5435236;-16
1638639231.5438993;9
1638639231.5442748;18
1638639231.5446506;30
1638639231.5450263;34
1638639231.545402;71
1638639231.5457778;98
1638639231.5461535;101
1638639231.5465293;119
1638639231.546905;116
1638639231.547161;44
1638639231.5475438;14
1638639231.5479262;16
1638639231.5483088;29
1638639231.5486915;13
1638639231.549074;9
1638639231.5494566;-3
1638639231.5498393;-37
1638639231.5502217;-73
1638639231.5506043;-90
1638639231.5509868;-117
1638639231.5513694;-80
1638639231.551752;-3
1638639231.5521345;74
1638639231.5525172;115
1638639231.5528998;-9
1638639231.553153;-60
1638639231.5535336;-107
1638639231.5539138;-105
1638639231.5542943;-119
1638639231.5546749;-106
1638639231.5550554;-43
1638639231.5554357;10
1638639231.5558162;22
1638639231.5561967;102
1638639231.5565772;109
1638639231.5569575;58
1638639231.557338;19
1638639231.5577185;6
1638639231.558099;70
1638639231.5584793;131
1638639231.5588598;145
1638639231.559104;84
1638639231.5594823;8
1638639231.5598605;89
1638639231.5602388;-60
1638639231.560617;-63
1638639231.5609953;-23
1638639231.5613735;0
1638639231.5617518;33
1638639231.56213;13
1638639231.5625083;-72
1638639231.5628865;-122
1638639231.5632648;-101
1638639231.563643;-86
1638639231.5640213;-68
1638639231.5643995;-56
1638639231.5647779;-14
1638639231.565014;19
1638639231.5653994;-57
1638639231.565785;-85
1638639231.5661705;-104
1638639231.5665562;-86
1638639231.5669417;-48
1638639231.5673273;-22
1638639231.5677128;-15
1638639231.5680983;8
1638639231.5684838;37
1638639231.5688696;84
1638639231.569255;98
1638639231.5696406;55
1638639231.5700262;3
1638639231.5704117;-33
1638639231.5707972;-43
1638639231.571037;-43
1638639231.571416;-28
1638639231.5717945;-31
1638639231.5721734;-37
1638639231.5725522;-23
1638639231.572931;-20
1638639231.5733097;-32
1638639231.5736885;-44
1638639231.5740674;-59
1638639231.574446;-78
1638639231.5748248;-72
1638639231.5752037;-43
1638639231.5755825;0
1638639231.575961;28
1638639231.57634;25
1638639231.5767188;10
1638639231.576955;18
1638639231.5777206;40
1638639231.5784862;24
1638639231.5792518;20
1638639231.5800176;-28
1638639231.5807831;-66
1638639231.5815487;-44
1638639231.5823143;85
1638639231.5830798;149
1638639231.5838454;40
1638639231.5846112;-21
1638639231.5853767;-26
1638639231.5861423;-3
1638639231.5869079;33
1638639231.5876734;52
1638639231.588439;27
1638639231.588895;6
1638639231.5892732;-3
1638639231.589651;4
1638639231.5900292;15
1638639231.5904074;15
1638639231.5907853;-1
1638639231.5911634;-12
1638639231.5915415;-12
1638639231.5919194;-2
1638639231.5922976;-4
1638639231.5926757;-3
1638639231.5930536;-11
1638639231.5934317;-17
1638639231.5938098;-13
1638639231.5941877;-39
1638639231.5945659;-45
1638639231.594838;-68
1638639231.5952096;-79
1638639231.5955813;-55
1638639231.5959532;18
1638639231.596325;195
1638639231.5966966;191
1638639231.5970683;42
1638639231.5974402;-82
1638639231.597812;-105
1638639231.5981836;-90
1638639231.5985553;-39
1638639231.598927;-26
1638639231.599299;-5
1638639231.5996706;13
1638639231.6000423;46
1638639231.600414;2
1638639231.600656;10
1638639231.6010373;-8
1638639231.6014185;-4
1638639231.6018;13
1638639231.6021812;-5
1638639231.6025624;-7
1638639231.6029437;-3
1638639231.6033251;23
1638639231.6037064;36
1638639231.6040876;19
1638639231.6044688;9
1638639231.60485;20
1638639231.6052315;79
1638639231.6056128;88
1638639231.605994;65
1638639231.6063752;60
1638639231.606617;40
1638639231.6069863;45
1638639231.6073558;22
1638639231.6077251;34
1638639231.6080947;13
1638639231.608464;-45
1638639231.6088336;-110
1638639231.6092029;-85
1638639231.6095724;-10
1638639231.6099417;39
1638639231.6103113;39
1638639231.6106806;0
1638639231.6110501;-33
1638639231.6114194;-25
1638639231.611789;-25
1638639231.6121583;-16
1638639231.612392;-7
1638639231.6127713;19
1638639231.6131506;15
1638639231.61353;26
1638639231.6139095;42
1638639231.6142888;64
1638639231.6146681;70
1638639231.6150475;77
1638639231.6154268;68
1638639231.615806;56
1638639231.6161857;4
1638639231.616565;-30
1638639231.6169443;-34
1638639231.6173236;15
1638639231.617703;55
1638639231.6180823;47
1638639231.61832;39
1638639231.6187038;8
1638639231.6190877;35
1638639231.6194713;46
1638639231.6198552;27
1638639231.620239;43
1638639231.6206229;30
1638639231.6210067;23
1638639231.6213903;-5
1638639231.6217742;-22
1638639231.622158;-12
1638639231.622542;-38
1638639231.6229258;-66
1638639231.6233094;-76
1638639231.6236932;-29
1638639231.624077;112
1638639231.624317;124
1638639231.6246915;-96
1638639231.625066;-168
1638639231.6254406;-122
1638639231.6258152;-34
1638639231.6261897;59
1638639231.6265645;77
1638639231.626939;13
1638639231.6273136;11
1638639231.6276882;23
1638639231.6280627;3
1638639231.6284373;10
1638639231.6288118;30
1638639231.6291864;48
1638639231.629561;107
1638639231.6299355;142
1638639231.63017;118
1638639231.6305556;20
1638639231.6309414;-5
1638639231.631327;-36
1638639231.6317124;-57
1638639231.6320982;-69
1638639231.6324837;-80
1638639231.6328692;-106
1638639231.633255;-76
1638639231.6336405;-34
1638639231.6340263;3
1638639231.6344118;3
1638639231.6347973;3
1638639231.635183;19
1638639231.6355686;26
1638639231.6359541;32
1638639231.636203;28
1638639231.6365843;17
1638639231.6369658;20
1638639231.637347;11
1638639231.6377285;20
1638639231.6381097;8
1638639231.6384912;10
1638639231.6388724;9
1638639231.6392539;0
1638639231.639635;15
1638639231.6400166;-6
1638639231.6403978;-2
1638639231.6407793;11
1638639231.6411605;10
1638639231.641542;-4
1638639231.6419232;-1
1638639231.642182;-12
1638639231.6425579;9
1638639231.6429336;32
1638639231.6433094;30
1638639231.643685;41
1638639231.6440609;37
1638639231.6444366;43
1638639231.6448123;68
1638639231.6451879;69
1638639231.6455636;55
1638639231.6459394;20
1638639231.646315;-1
1638639231.6466908;21
1638639231.6470666;65
1638639231.6474423;71
1638639231.647818;99
1638639231.648081;198
1638639231.6484659;209
1638639231.6488504;42
1638639231.6492352;-110
1638639231.6496198;-126
1638639231.6500046;-78
1638639231.6503892;-12
1638639231.650774;22
1638639231.6511586;29
1638639231.6515434;22
1638639231.651928;16
1638639231.6523128;9
1638639231.6526976;2
1638639231.6530821;8
1638639231.653467;-2
1638639231.6538515;3
1638639231.654098;11
1638639231.6544757;-7
1638639231.654853;-9
1638639231.6552308;-8
1638639231.6556082;-24
1638639231.6559858;-18
1638639231.6563632;-4
1638639231.656741;-3
1638639231.6571183;-18
1638639231.657496;-23
1638639231.6578734;-80
1638639231.658251;-92
1638639231.6586287;-94
1638639231.659006;-19
1638639231.6593838;-4
1638639231.6597612;-99
1638639231.660001;-95
1638639231.6607654;66
1638639231.6615298;76
1638639231.662294;97
1638639231.6630583;104
1638639231.6638227;101
1638639231.664587;84
1638639231.6653514;49
1638639231.6661155;44
1638639231.66688;29
1638639231.6676443;26
1638639231.6684086;-2
1638639231.669173;-31
1638639231.6699371;-7
1638639231.6707015;14
1638639231.6714659;21
1638639231.671897;37
1638639231.6722708;30
1638639231.6726444;50
1638639231.6730182;41
1638639231.6733918;46
1638639231.6737657;40
1638639231.6741395;46
1638639231.674513;45
1638639231.674887;52
1638639231.6752608;40
1638639231.6756344;39
1638639231.6760082;30
1638639231.6763818;8
1638639231.6767557;12
1638639231.6771295;0
1638639231.677503;7
1638639231.677736;6
1638639231.6781156;11
1638639231.6784952;-1
1638639231.6788747;3
1638639231.6792543;15
1638639231.6796339;10
1638639231.6800134;24
1638639231.680393;29
1638639231.6807723;12
1638639231.6811519;22
1638639231.6815314;29
1638639231.681911;40
1638639231.6822906;48
1638639231.68267;34
1638639231.6830497;53
1638639231.6834292;39
1638639231.683675;39
1638639231.6840587;13
1638639231.6844423;6
1638639231.6848261;24
1638639231.6852098;22
1638639231.6855934;23
1638639231.685977;8
1638639231.6863608;1
1638639231.6867445;14
1638639231.687128;8
1638639231.6875117;20
1638639231.6878953;22
1638639231.6882792;30
1638639231.6886628;29
1638639231.6890464;49
1638639231.68943;67
1638639231.689689;37
1638639231.6900601;9
1638639231.6904314;21
1638639231.6908023;24
1638639231.6911736;17
1638639231.6915448;0
1638639231.691916;-17
1638639231.692287;-15
1638639231.6926582;-27
1638639231.6930294;-28
1638639231.6934006;-45
1638639231.6937718;-40
1638639231.6941428;5
1638639231.694514;10
1638639231.6948853;-24
1638639231.6952565;-27
1638639231.695531;7
1638639231.6959076;297
1638639231.6962843;393
1638639231.6966608;341
1638639231.6970375;217
1638639231.6974142;115
1638639231.6977909;45
1638639231.6981676;-55
1638639231.698544;-222
1638639231.6989207;-274
1638639231.6992974;-184
1638639231.6996741;-33
1638639231.7000508;136
1638639231.7004273;254
1638639231.700804;126
1638639231.7011807;-51
1638639231.701427;-123
1638639231.7018068;-154
1638639231.7021866;-124
1638639231.7025664;-106
1638639231.7029462;-32
1638639231.703326;56
1638639231.7037058;102
1638639231.7040856;13
1638639231.7044654;-17
1638639231.7048452;-21
1638639231.705225;-8
1638639231.7056048;-9
1638639231.7059846;-11
1638639231.7063644;15
1638639231.7067442;-6
1638639231.707124;-47
1638639231.707363;-53
1638639231.7077513;-4
1638639231.7081397;16
1638639231.7085278;42
1638639231.7089162;43
1638639231.7093046;21
1638639231.709693;-9
1638639231.710081;-22
1638639231.7104695;-30
1638639231.7108579;-7
1638639231.7112463;-1
1638639231.7116346;-10
1638639231.7120228;11
1638639231.7124112;16
1638639231.7127995;47
1638639231.713188;44
1638639231.713429;48
1638639231.7138028;16
1638639231.7141764;33
1638639231.7145503;31
1638639231.7149239;23
1638639231.7152977;25
1638639231.7156715;26
1638639231.7160451;39
1638639231.716419;6
1638639231.7167928;4
1638639231.7171664;5
1638639231.7175403;8
1638639231.7179139;-1
1638639231.7182877;3
1638639231.7186615;6
1638639231.7190351;23
1638639231.719268;19
1638639231.7196445;19
1638639231.7200212;10
1638639231.7203977;22
1638639231.7207744;32
1638639231.7211509;34
1638639231.7215276;55
1638639231.721904;41
1638639231.7222807;50
1638639231.7226572;27
1638639231.723034;18
1638639231.7234104;0
1638639231.723787;-7
1638639231.7241635;0
1638639231.7245402;-25
1638639231.7249167;-39
1638639231.725165;-62
1638639231.7255428;22
1638639231.7259207;82
1638639231.7262986;119
1638639231.7266765;11
1638639231.7270544;-89
1638639231.727432;-82
1638639231.72781;-4
1638639231.7281878;-3
1638639231.7285657;-37
1638639231.7289436;-30
1638639231.7293215;9
1638639231.7296994;73
1638639231.7300773;78
1638639231.7304552;21
1638639231.730833;-11
1638639231.731069;42
1638639231.7314556;89
1638639231.731842;64
1638639231.7322285;-51
1638639231.732615;-71
1638639231.7330015;-45
1638639231.7333877;-9
1638639231.7337742;-9
1638639231.7341607;-9
1638639231.7345471;0
1638639231.7349336;16
1638639231.73532;31
1638639231.7357066;15
1638639231.736093;24
1638639231.7364795;64
1638639231.736866;95
1638639231.737115;83
1638639231.7374985;56
1638639231.7378824;42
1638639231.738266;16
1638639231.7386496;0
1638639231.7390332;-33
1638639231.739417;-29
1638639231.7398007;-13
1638639231.7401843;19
1638639231.7405682;-18
1638639231.7409518;-27
1638639231.7413354;-60
1638639231.741719;-80
1638639231.7421029;-61
1638639231.7424865;11
1638639231.74287;46
1638639231.74313;55
1638639231.743894;50
1638639231.7446585;26
1638639231.7454226;-36
1638639231.7461867;-63
1638639231.7469509;-59
1638639231.7477152;-68
1638639231.7484794;-63
1638639231.7492435;-43
1638639231.7500079;-28
1638639231.750772;-25
1638639231.7515361;-21
1638639231.7523003;-17
1638639231.7530646;12
1638639231.7538288;27
1638639231.754593;25
1638639231.755074;51
1638639231.75544;49
1638639231.755806;54
1638639231.756172;35
1638639231.756538;26
1638639231.756904;9
1638639231.75727;-19
1638639231.757636;-18
1638639231.758002;-39
1638639231.758368;-46
1638639231.758734;-35
1638639231.7591;-43
1638639231.759466;-29
1638639231.759832;-19
1638639231.7601979;-25
1638639231.7605639;1
1638639231.760805;-6
1638639231.7611833;-1
1638639231.7615616;4
1638639231.76194;-6
1638639231.7623181;-7
1638639231.7626965;7
1638639231.7630749;4
1638639231.7634532;10
1638639231.7638316;3
1638639231.76421;12
1638639231.764588;20
1638639231.7649665;27
1638639231.7653449;25
1638639231.7657232;37
1638639231.7661016;38
1638639231.76648;36
1638639231.766719;35
1638639231.7671003;26
1638639231.7674816;29
1638639231.767863;10
1638639231.7682443;4
1638639231.7686255;-5
1638639231.7690067;-9
1638639231.7693882;-9
1638639231.7697694;-4
1638639231.7701507;-5
1638639231.770532;-1
1638639231.7709131;14
1638639231.7712946;23
1638639231.7716758;19
1638639231.772057;7
1638639231.7724383;15
1638639231.772683;20
1638639231.7730517;40
1638639231.7734206;28
1638639231.7737894;18
1638639231.7741582;-3
1638639231.774527;-3
1638639231.774896;-10
1638639231.7752647;-9
1638639231.7756336;-10
1638639231.7760024;-8
1638639231.7763712;-6
1638639231.77674;-11
1638639231.777109;-7
1638639231.7774777;-14
