timestamp,mcp angle,pip angle,dip angle
1637857960.023491,0.0,0.0,0.0
1637857960.05592,0.0,0.0,0.0
1637857960.0867033,0.0,0.0,0.0
1637857960.1461904,0.0,0.0,0.0
1637857960.179174,0.0,0.0,0.0
1637857960.2120914,0.0,0.0,0.0
1637857960.2441652,0.0,0.0,0.0
1637857960.2758787,0.0,0.0,0.0
1637857960.3082013,0.0,0.0,0.0
1637857960.3556652,0.0,0.0,0.0
1637857960.382217,0.0,0.0,0.0
1637857960.4304373,57.31284136841639,13.032965477508437,6.626985211719716
1637857960.4790099,57.175510676851445,19.067473354959933,15.291125557371236
1637857960.524986,60.58103645079668,26.519776170538684,24.204002997552752
1637857960.570941,57.38112587378974,34.55293406932521,23.649423390862303
1637857960.6160102,52.27204063450613,40.97404392854312,21.49778478981145
1637857960.6609747,52.27204063450613,40.97404392854312,21.49778478981145
1637857960.7099047,52.27204063450613,40.97404392854312,21.49778478981145
1637857960.7403579,52.27204063450613,40.97404392854312,21.49778478981145
1637857960.7875462,52.27204063450613,40.97404392854312,21.49778478981145
1637857960.8531444,52.27204063450613,40.97404392854312,21.49778478981145
1637857960.8988636,52.27204063450613,40.97404392854312,21.49778478981145
1637857960.946339,52.27204063450613,40.97404392854312,21.49778478981145
1637857961.0028546,52.27204063450613,40.97404392854312,21.49778478981145
1637857961.0370114,52.27204063450613,40.97404392854312,21.49778478981145
1637857961.0663307,52.27204063450613,40.97404392854312,21.49778478981145
1637857961.1002724,52.27204063450613,40.97404392854312,21.49778478981145
1637857961.1302469,52.27204063450613,40.97404392854312,21.49778478981145
1637857961.176376,52.27204063450613,40.97404392854312,21.49778478981145
1637857961.224104,52.27204063450613,40.97404392854312,21.49778478981145
1637857961.2703483,52.27204063450613,40.97404392854312,21.49778478981145
1637857961.3188193,52.27204063450613,40.97404392854312,21.49778478981145
1637857961.3659496,52.27204063450613,40.97404392854312,21.49778478981145
1637857961.4100807,15.306674640075954,3.9801028995471,1.1657985340314705
1637857961.457928,17.099334872253205,3.0736347099486485,2.5789744930860445
1637857961.5178583,17.099334872253205,3.0736347099486485,2.5789744930860445
1637857961.5465562,22.70874924987015,8.086353844738175,3.11285996336232
1637857961.6121073,3.60199408605347,10.547339972321069,1.845208511350391
1637857961.6389532,23.130458999426594,7.453177552949375,3.002180936226143
1637857961.7022126,23.47272186513066,8.070297987126224,3.6951427877829564
1637857961.752426,15.984734258142197,3.643429561023228,5.171821931469435
1637857961.8130426,2.0513199441969694,9.742306747774085,2.4787782518090795
1637857961.8426359,23.93923136198407,8.181788742380345,1.2446181753955494
1637857961.9060125,22.334020665260343,10.364273744459172,2.308166615352408
1637857961.969583,22.42424426067984,3.8539820536361873,3.3800022508271006
1637857962.030826,5.414095172020875,14.047739305898093,7.609699656775382
1637857962.0593646,12.750108451317129,39.77817195506476,15.768681115579913
1637857962.1262364,18.498004654269284,65.67434509940735,25.612334476936287
1637857962.175979,8.236834419903238,89.02998949987554,25.439014127210008
1637857962.2211664,5.284209122240275,78.23863898389008,29.351048441660268
1637857962.269345,15.79819368379569,49.911667501476884,26.16450871279999
1637857962.316421,22.621885246378813,46.58902038645606,25.463584606423346
1637857962.3595817,17.140211824645043,70.68688373605396,28.022627212892694
1637857962.4100282,0.6246181098188526,84.51301541245834,28.943955095125514
1637857962.4599833,4.161072298694962,90.78391088498722,30.40832229222491
1637857962.501062,0.5669335023204018,90.9586718243262,28.03355647603414
1637857962.547166,3.4140482077634484,89.6491244914332,33.88742319886904
1637857962.5979674,3.3863485059763363,99.0176550173297,28.11259879232575
1637857962.6460068,0.0847444190692565,95.36288435892929,24.483351476240497
1637857962.6928759,0.9588856975208213,78.79005758160501,32.534800463595545
1637857962.7567863,0.23719520065823832,62.149593753731786,28.92111656133768
1637857962.840269,46.671809657011266,13.146176495073671,2.3122711990527685
1637857962.8978248,46.671809657011266,13.146176495073671,2.3122711990527685
1637857962.9420712,46.671809657011266,13.146176495073671,2.3122711990527685
1637857962.9849124,46.671809657011266,13.146176495073671,2.3122711990527685
1637857963.0169754,46.671809657011266,13.146176495073671,2.3122711990527685
1637857963.050115,46.671809657011266,13.146176495073671,2.3122711990527685
1637857963.0966015,46.671809657011266,13.146176495073671,2.3122711990527685
1637857963.1387913,46.671809657011266,13.146176495073671,2.3122711990527685
1637857963.1680179,46.671809657011266,13.146176495073671,2.3122711990527685
1637857963.2088468,46.671809657011266,13.146176495073671,2.3122711990527685
1637857963.2470787,46.671809657011266,13.146176495073671,2.3122711990527685
1637857963.2792401,46.671809657011266,13.146176495073671,2.3122711990527685
1637857963.3109195,46.671809657011266,13.146176495073671,2.3122711990527685
1637857963.3474724,46.671809657011266,13.146176495073671,2.3122711990527685
1637857963.395019,46.671809657011266,13.146176495073671,2.3122711990527685
1637857963.434751,46.671809657011266,13.146176495073671,2.3122711990527685
1637857963.4655745,46.671809657011266,13.146176495073671,2.3122711990527685
1637857963.497132,46.671809657011266,13.146176495073671,2.3122711990527685
1637857963.5300424,46.671809657011266,13.146176495073671,2.3122711990527685
1637857963.5599313,46.671809657011266,13.146176495073671,2.3122711990527685
1637857963.5890534,46.671809657011266,13.146176495073671,2.3122711990527685
1637857963.6210508,46.671809657011266,13.146176495073671,2.3122711990527685
1637857963.6538212,46.671809657011266,13.146176495073671,2.3122711990527685
1637857963.6872337,46.671809657011266,13.146176495073671,2.3122711990527685
1637857963.7314188,46.671809657011266,13.146176495073671,2.3122711990527685
1637857963.769816,46.671809657011266,13.146176495073671,2.3122711990527685
1637857963.8025682,46.671809657011266,13.146176495073671,2.3122711990527685
1637857963.8358047,46.671809657011266,13.146176495073671,2.3122711990527685
1637857963.872632,46.671809657011266,13.146176495073671,2.3122711990527685
1637857963.901458,46.671809657011266,13.146176495073671,2.3122711990527685
1637857963.9266477,46.671809657011266,13.146176495073671,2.3122711990527685
1637857963.9530525,46.671809657011266,13.146176495073671,2.3122711990527685
1637857963.9800994,46.671809657011266,13.146176495073671,2.3122711990527685
1637857964.0081372,46.671809657011266,13.146176495073671,2.3122711990527685
1637857964.0393305,46.671809657011266,13.146176495073671,2.3122711990527685
1637857964.084144,46.671809657011266,13.146176495073671,2.3122711990527685
1637857964.1167638,46.671809657011266,13.146176495073671,2.3122711990527685
1637857964.1479971,46.671809657011266,13.146176495073671,2.3122711990527685
1637857964.1791315,46.671809657011266,13.146176495073671,2.3122711990527685
1637857964.211038,46.671809657011266,13.146176495073671,2.3122711990527685
1637857964.243855,46.671809657011266,13.146176495073671,2.3122711990527685
1637857964.2767406,46.671809657011266,13.146176495073671,2.3122711990527685
1637857964.307984,46.671809657011266,13.146176495073671,2.3122711990527685
1637857964.339036,46.671809657011266,13.146176495073671,2.3122711990527685
1637857964.3789854,46.671809657011266,13.146176495073671,2.3122711990527685
1637857964.4108272,46.671809657011266,13.146176495073671,2.3122711990527685
1637857964.4401696,46.671809657011266,13.146176495073671,2.3122711990527685
1637857964.4713142,46.671809657011266,13.146176495073671,2.3122711990527685
1637857964.5318835,46.671809657011266,13.146176495073671,2.3122711990527685
1637857964.5665157,46.671809657011266,13.146176495073671,2.3122711990527685
1637857964.5959494,46.671809657011266,13.146176495073671,2.3122711990527685
1637857964.628048,46.671809657011266,13.146176495073671,2.3122711990527685
1637857964.65912,46.671809657011266,13.146176495073671,2.3122711990527685
1637857964.6932719,46.671809657011266,13.146176495073671,2.3122711990527685
1637857964.7410107,46.671809657011266,13.146176495073671,2.3122711990527685
1637857964.7740905,46.671809657011266,13.146176495073671,2.3122711990527685
1637857964.7985907,46.671809657011266,13.146176495073671,2.3122711990527685
1637857964.8326066,46.671809657011266,13.146176495073671,2.3122711990527685
1637857964.870034,46.671809657011266,13.146176495073671,2.3122711990527685
1637857964.909641,46.671809657011266,13.146176495073671,2.3122711990527685
1637857964.9409394,46.671809657011266,13.146176495073671,2.3122711990527685
