timestamp;value
1638638775.569701;0
1638638775.570078;-5
1638638775.570455;3
1638638775.570832;-2
1638638775.5712092;0
1638638775.5715861;4
1638638775.5719633;5
1638638775.5723403;4
1638638775.5727172;3
1638638775.5730944;12
1638638775.5734713;-1
1638638775.5738485;0
1638638775.5742254;0
1638638775.5746024;1
1638638775.5749795;9
1638638775.5753565;5
1638638775.575591;19
1638638775.5759714;9
1638638775.576352;1
1638638775.5767322;1
1638638775.5771127;8
1638638775.577493;-2
1638638775.5778735;0
1638638775.5782537;-4
1638638775.578634;-20
1638638775.5790145;-11
1638638775.5793948;3
1638638775.5797753;6
1638638775.5801556;12
1638638775.580536;23
1638638775.5809164;21
1638638775.5812967;28
1638638775.581531;2
1638638775.5819044;-3
1638638775.5822778;-1
1638638775.5826514;17
1638638775.5830247;13
1638638775.583398;11
1638638775.5837715;13
1638638775.5841448;0
1638638775.5845184;-13
1638638775.5848918;-25
1638638775.5852652;-23
1638638775.5856385;-17
1638638775.586012;-14
1638638775.5863855;-18
1638638775.5867589;-7
1638638775.5871322;-5
1638638775.587364;-12
1638638775.5877423;-7
1638638775.5881205;-12
1638638775.5884988;-7
1638638775.588877;2
1638638775.5892553;5
1638638775.5896335;2
1638638775.5900118;19
1638638775.59039;32
1638638775.5907683;26
1638638775.5911465;25
1638638775.5915248;23
1638638775.591903;10
1638638775.5922813;8
1638638775.5926595;-4
1638638775.5930378;46
1638638775.5933;-1
1638638775.5936775;-3
1638638775.594055;-11
1638638775.5944326;-6
1638638775.59481;3
1638638775.5951874;3
1638638775.5955648;5
1638638775.5959425;12
1638638775.59632;5
1638638775.5966973;5
1638638775.5970747;4
1638638775.5974522;7
1638638775.5978298;19
1638638775.5982072;29
1638638775.5985847;28
1638638775.598962;22
1638638775.599217;22
1638638775.5995936;0
1638638775.5999706;-13
1638638775.6003473;-18
1638638775.600724;-37
1638638775.601101;-37
1638638775.6014776;-32
1638638775.6018543;-25
1638638775.6022313;-24
1638638775.602608;-21
1638638775.6029847;-7
1638638775.6033616;8
1638638775.6037383;8
1638638775.604115;7
1638638775.604492;-3
1638638775.6048687;-7
1638638775.605112;-15
1638638775.605499;3
1638638775.605886;3
1638638775.606273;-4
1638638775.60666;0
1638638775.6070468;-5
1638638775.6074338;-14
1638638775.6078207;-19
1638638775.6082077;-21
1638638775.6085947;-29
1638638775.6089816;-17
1638638775.6093686;-5
1638638775.6097555;15
1638638775.6101425;25
1638638775.6105294;16
1638638775.6109164;17
1638638775.61115;15
1638638775.611525;7
1638638775.6119003;3
1638638775.6122754;2
1638638775.6126504;13
1638638775.6130254;-1
1638638775.6134007;9
1638638775.6137757;0
1638638775.6141508;-5
1638638775.614526;10
1638638775.614901;3
1638638775.615276;0
1638638775.6156511;-3
1638638775.6160264;-11
1638638775.6164014;-7
1638638775.6167765;5
1638638775.617004;-3
1638638775.6173878;-5
1638638775.6177719;-4
1638638775.6181557;11
1638638775.6185398;18
1638638775.6189237;3
1638638775.6193075;10
1638638775.6196916;10
1638638775.6200755;2
1638638775.6204593;-1
1638638775.6208434;2
1638638775.6212273;0
1638638775.6216114;-10
1638638775.6219952;-3
1638638775.622379;6
1638638775.6227632;12
1638638775.623002;0
1638638775.6233907;0
1638638775.6237793;-6
1638638775.624168;-6
1638638775.6245565;-10
1638638775.6249452;-4
1638638775.6253338;-19
1638638775.6257224;-16
1638638775.6261113;-16
1638638775.6265;-10
1638638775.6268885;0
1638638775.6272771;-8
1638638775.6276658;1
1638638775.6280544;2
1638638775.628443;1
1638638775.6288316;7
1638638775.629073;19
1638638775.6294498;18
1638638775.6298265;20
1638638775.6302035;18
1638638775.6305802;5
1638638775.6309571;3
1638638775.6313338;1
1638638775.6317108;-4
1638638775.6320877;-6
1638638775.6324644;0
1638638775.6328413;1
1638638775.633218;0
1638638775.633595;10
1638638775.633972;13
1638638775.6343486;12
1638638775.6347256;-1
1638638775.63496;5
1638638775.6353402;2
1638638775.6357205;-7
1638638775.6361008;-10
1638638775.636481;-4
1638638775.6368613;-4
1638638775.6372414;-2
1638638775.6376216;0
1638638775.638002;7
1638638775.6383822;-1
1638638775.6387625;3
1638638775.6391428;-4
1638638775.639523;-13
1638638775.6399033;-11
1638638775.6402836;1
1638638775.6406639;-7
1638638775.640896;-6
1638638775.641663;16
1638638775.64243;17
1638638775.643197;17
1638638775.643964;24
1638638775.644731;11
1638638775.6454978;14
1638638775.6462648;4
1638638775.6470318;0
1638638775.6477988;-2
1638638775.6485658;0
1638638775.6493328;4
1638638775.6500998;6
1638638775.6508667;-5
1638638775.6516337;-2
1638638775.6524007;-9
1638638775.652856;3
1638638775.6532288;-11
1638638775.6536016;-3
1638638775.6539743;-8
1638638775.6543472;-19
1638638775.6547198;-17
1638638775.6550927;-6
1638638775.6554654;3
1638638775.6558383;3
1638638775.656211;9
1638638775.6565838;20
1638638775.6569564;18
1638638775.6573293;22
1638638775.657702;25
1638638775.6580749;23
1638638775.6584475;12
1638638775.658677;10
1638638775.659061;3
1638638775.659445;-16
1638638775.659829;-12
1638638775.6602128;-9
1638638775.6605968;-12
1638638775.6609807;-8
1638638775.6613646;-2
1638638775.6617486;-10
1638638775.6621325;-12
1638638775.6625164;-12
1638638775.6629004;-6
1638638775.6632843;2
1638638775.6636682;3
1638638775.6640522;13
1638638775.664436;27
1638638775.664674;21
1638638775.665044;20
1638638775.6654143;13
1638638775.6657844;17
1638638775.6661546;13
1638638775.6665246;5
1638638775.666895;16
1638638775.667265;10
1638638775.6676352;0
1638638775.6680052;-1
1638638775.6683755;-2
1638638775.6687455;1
1638638775.6691155;-10
1638638775.6694858;-18
1638638775.6698558;-15
1638638775.670226;-4
1638638775.67045;0
1638638775.6708336;0
1638638775.6712174;7
1638638775.671601;7
1638638775.6719847;1
1638638775.6723683;7
1638638775.6727521;5
1638638775.6731358;14
1638638775.6735194;29
1638638775.6739032;26
1638638775.6742868;22
1638638775.6746705;18
1638638775.675054;24
1638638775.675438;6
1638638775.6758215;3
1638638775.6762052;-2
1638638775.676443;-3
1638638775.676817;9
1638638775.6771908;-2
1638638775.6775646;-5
1638638775.6779387;-4
1638638775.6783125;0
1638638775.6786864;-3
1638638775.6790602;-19
1638638775.679434;-19
1638638775.679808;14
1638638775.6801817;29
1638638775.6805556;30
1638638775.6809297;21
1638638775.6813035;15
1638638775.6816773;16
1638638775.6820512;19
1638638775.68228;9
1638638775.6826587;-27
1638638775.6830375;-21
1638638775.6834161;-19
1638638775.683795;-20
1638638775.6841736;-9
1638638775.6845522;-4
1638638775.684931;0
1638638775.6853096;-25
1638638775.6856883;1
1638638775.686067;0
1638638775.6864457;9
1638638775.6868246;6
1638638775.6872032;6
1638638775.6875818;9
1638638775.6879606;13
1638638775.688188;27
1638638775.6885736;16
1638638775.688959;20
1638638775.6893444;12
1638638775.6897297;5
1638638775.6901152;7
1638638775.6905005;-1
1638638775.690886;-5
1638638775.6912713;-12
1638638775.6916568;-15
1638638775.692042;-13
1638638775.6924276;-14
1638638775.692813;-7
1638638775.6931984;-10
1638638775.6935837;0
1638638775.6939692;-3
1638638775.694209;-6
1638638775.6945968;3
1638638775.6949844;5
1638638775.695372;-1
1638638775.6957598;6
1638638775.6961474;1
1638638775.696535;11
1638638775.6969228;15
1638638775.6973104;20
1638638775.697698;4
1638638775.6980858;2
1638638775.6984735;0
1638638775.6988611;-6
1638638775.6992488;-1
1638638775.6996365;-18
1638638775.7000241;2
1638638775.70029;4
1638638775.7006583;-1
1638638775.701027;1
1638638775.7013953;-9
1638638775.7017639;12
1638638775.7021322;11
1638638775.7025008;12
1638638775.7028692;9
1638638775.7032375;14
1638638775.7036061;11
1638638775.7039745;8
1638638775.704343;4
1638638775.7047114;4
1638638775.7050798;11
1638638775.7054484;23
1638638775.7058167;26
1638638775.706054;6
1638638775.7064383;-22
1638638775.7068226;-33
1638638775.707207;-41
1638638775.7075913;-34
1638638775.7079756;-22
1638638775.70836;-17
1638638775.7087443;-9
1638638775.7091286;-9
1638638775.709513;5
1638638775.7098973;2
1638638775.7102816;10
1638638775.710666;-8
1638638775.7110503;-11
1638638775.7114346;-9
1638638775.711819;6
1638638775.712051;7
1638638775.7124333;5
1638638775.7128155;10
1638638775.713198;1
1638638775.7135801;-1
1638638775.7139626;-7
1638638775.714345;-9
1638638775.7147272;-12
1638638775.7151096;-16
1638638775.715492;-30
1638638775.7158742;-20
1638638775.7162566;-18
1638638775.7166388;-17
1638638775.7170212;0
1638638775.7174037;7
1638638775.7177858;15
1638638775.718017;18
1638638775.7183955;15
1638638775.7187738;2
1638638775.7191522;5
1638638775.7195306;12
1638638775.719909;14
1638638775.7202873;13
1638638775.7206657;14
1638638775.721044;-1
1638638775.7214224;-24
1638638775.7218008;-24
1638638775.7221792;31
1638638775.7225575;-38
1638638775.722936;-59
1638638775.7233143;-54
1638638775.7236927;-26
1638638775.72392;-9
1638638775.724685;0
1638638775.7254496;-1
1638638775.7262144;11
1638638775.7269793;20
1638638775.7277439;15
1638638775.7285087;3
1638638775.7292736;-17
1638638775.7300382;-16
1638638775.730803;-19
1638638775.7315679;-8
1638638775.7323325;-6
1638638775.7330973;1
1638638775.7338622;67
1638638775.7346268;17
1638638775.7353916;24
1638638775.73582;33
1638638775.7362006;15
1638638775.7365808;13
1638638775.7369614;5
1638638775.737342;-1
1638638775.7377224;-5
1638638775.7381027;-4
1638638775.7384832;-1
1638638775.7388637;1
1638638775.7392442;2
1638638775.7396245;9
1638638775.740005;8
1638638775.7403855;0
1638638775.740766;5
1638638775.7411463;16
1638638775.7415268;14
1638638775.741765;10
1638638775.7421377;10
1638638775.7425103;13
1638638775.7428832;3
1638638775.7432559;-1
1638638775.7436285;-3
1638638775.7440012;0
1638638775.744374;-2
1638638775.7447467;-7
1638638775.7451193;-8
1638638775.745492;-6
1638638775.7458646;-22
1638638775.7462375;-14
1638638775.7466102;-20
1638638775.7469828;-8
1638638775.7473555;-7
1638638775.747603;-3
1638638775.7479835;-3
1638638775.7483642;-4
1638638775.7487447;-5
1638638775.7491252;-5
1638638775.7495058;-6
1638638775.7498865;-10
1638638775.750267;-3
1638638775.7506475;-10
1638638775.751028;-20
1638638775.7514088;-16
1638638775.7517893;-9
1638638775.7521698;-9
1638638775.7525504;-2
1638638775.752931;3
1638638775.7533116;20
1638638775.753567;25
1638638775.753943;12
1638638775.754319;11
1638638775.754695;10
1638638775.755071;18
1638638775.755447;8
1638638775.755823;-4
1638638775.756199;0
1638638775.7565749;-1
1638638775.7569509;5
1638638775.7573268;8
1638638775.7577028;1
1638638775.7580788;15
1638638775.7584548;8
1638638775.7588308;39
1638638775.7592068;1
1638638775.759445;-1
1638638775.7598248;-1
1638638775.7602048;-7
1638638775.7605846;-6
1638638775.7609644;-5
1638638775.7613442;-16
1638638775.7617242;-11
1638638775.762104;-19
1638638775.7624838;-3
1638638775.7628639;1
1638638775.7632437;-4
1638638775.7636235;11
1638638775.7640033;6
1638638775.7643833;8
1638638775.764763;4
1638638775.765143;6
1638638775.765373;4
1638638775.7657514;-3
1638638775.7661297;-3
1638638775.7665079;-4
1638638775.7668862;-5
1638638775.7672646;-23
1638638775.767643;-28
1638638775.768021;-25
1638638775.7683995;-13
1638638775.7687778;-10
1638638775.7691562;13
1638638775.7695346;16
1638638775.7699127;16
1638638775.770291;21
1638638775.7706695;12
1638638775.7710478;8
1638638775.771275;8
1638638775.7716591;14
1638638775.7720432;7
1638638775.7724273;8
1638638775.7728114;14
1638638775.7731955;6
1638638775.7735794;-6
1638638775.7739635;0
1638638775.7743475;4
1638638775.7747316;-1
1638638775.7751157;-9
1638638775.7754998;-9
1638638775.775884;-8
1638638775.776268;-8
1638638775.776652;-19
1638638775.7770362;-16
1638638775.777267;-7
1638638775.7776468;-6
1638638775.7780266;2
1638638775.7784064;9
1638638775.7787862;1
1638638775.779166;8
1638638775.7795458;-3
1638638775.7799256;3
1638638775.7803054;4
1638638775.7806852;0
1638638775.781065;-3
1638638775.7814448;-8
1638638775.7818246;-13
1638638775.7822044;-6
1638638775.7825842;-10
1638638775.782964;-15
1638638775.78319;-16
1638638775.783575;-12
1638638775.7839599;-18
1638638775.784345;-8
1638638775.78473;-3
1638638775.7851148;-3
1638638775.7854998;3
1638638775.7858849;2
1638638775.7862697;11
1638638775.7866547;6
1638638775.7870395;1
1638638775.7874246;3
1638638775.7878096;13
1638638775.7881944;-6
1638638775.7885795;1
1638638775.7889645;1
1638638775.789196;-9
1638638775.789584;-5
1638638775.7899718;13
1638638775.7903597;-1
1638638775.7907474;-16
1638638775.7911353;0
1638638775.7915232;-11
1638638775.7919111;-4
1638638775.792299;-3
1638638775.792687;-4
1638638775.7930746;-6
1638638775.7934625;5
1638638775.7938504;8
1638638775.7942383;15
1638638775.7946262;7
1638638775.7950141;13
1638638775.795269;6
1638638775.79564;17
1638638775.796011;9
1638638775.7963822;9
1638638775.7967532;1
1638638775.7971241;-6
1638638775.7974951;-7
1638638775.797866;-7
1638638775.7982373;-4
1638638775.7986083;-2
1638638775.7989793;0
1638638775.7993503;-5
1638638775.7997212;-7
1638638775.8000925;-6
1638638775.8004634;6
1638638775.8008344;-1
1638638775.801088;3
1638638775.8014753;7
1638638775.8018625;7
1638638775.8022497;7
1638638775.802637;11
1638638775.8030243;27
1638638775.8034115;31
1638638775.8037987;37
1638638775.8041859;36
1638638775.804573;37
1638638775.8049603;16
1638638775.8053474;7
1638638775.8057349;-1
1638638775.806122;3
1638638775.8065093;0
1638638775.8068964;-11
1638638775.807159;-15
1638638775.8079162;-20
1638638775.8086736;-26
1638638775.8094308;-22
1638638775.810188;-9
1638638775.8109455;2
1638638775.8117027;4
1638638775.81246;16
1638638775.8132174;10
1638638775.8139746;0
1638638775.8147318;-14
1638638775.8154893;-11
1638638775.8162465;-4
1638638775.8170037;12
1638638775.8177612;19
1638638775.8185184;5
1638638775.818947;0
1638638775.8193207;-6
1638638775.8196945;-9
1638638775.8200681;-7
1638638775.8204417;-8
1638638775.8208153;-1
1638638775.8211892;5
1638638775.8215628;26
1638638775.8219364;20
1638638775.8223102;29
1638638775.8226838;14
1638638775.8230574;4
1638638775.823431;5
1638638775.8238049;6
1638638775.8241785;4
1638638775.824552;6
1638638775.824786;4
1638638775.8251662;-6
1638638775.8255465;-11
1638638775.8259268;-31
1638638775.826307;-29
1638638775.8266873;-21
1638638775.8270674;-9
1638638775.8274477;2
1638638775.827828;-2
1638638775.8282082;-19
1638638775.8285885;-38
1638638775.8289688;-22
1638638775.829349;21
1638638775.8297293;26
1638638775.8301096;21
1638638775.8304899;5
1638638775.830725;4
1638638775.8310997;9
1638638775.8314745;9
1638638775.8318493;17
1638638775.8322241;32
1638638775.832599;31
1638638775.8329737;27
1638638775.8333485;22
1638638775.833723;4
1638638775.8340979;-4
1638638775.8344727;-7
1638638775.8348475;-7
1638638775.8352222;-6
1638638775.835597;-11
1638638775.8359718;-20
1638638775.8363466;-16
1638638775.836576;-23
1638638775.8369534;-26
1638638775.837331;-16
1638638775.8377085;-9
1638638775.838086;1
1638638775.8384633;0
1638638775.838841;7
1638638775.8392184;14
1638638775.8395958;17
1638638775.8399734;19
1638638775.8403509;51
1638638775.8407283;6
1638638775.8411057;13
1638638775.8414834;4
1638638775.8418608;-6
1638638775.8422382;-13
1638638775.842472;-13
1638638775.842852;-21
1638638775.8432324;-33
1638638775.8436124;-17
1638638775.8439927;-9
1638638775.8443727;-19
1638638775.8447528;-37
1638638775.845133;-53
1638638775.845513;-40
1638638775.8458931;-27
1638638775.8462734;0
1638638775.8466535;36
1638638775.8470337;70
1638638775.8474138;65
1638638775.8477938;53
1638638775.848174;36
1638638775.848415;20
1638638775.8487947;-1
1638638775.8491745;-15
1638638775.849554;-18
1638638775.8499339;-12
1638638775.8503137;-22
1638638775.8506935;-30
1638638775.851073;-41
1638638775.8514528;-18
1638638775.8518326;-14
1638638775.8522124;0
1638638775.8525922;-2
1638638775.8529718;9
1638638775.8533516;21
1638638775.8537314;15
1638638775.8541112;20
1638638775.854391;12
1638638775.8547676;32
1638638775.855144;34
1638638775.8555205;23
1638638775.855897;15
1638638775.8562734;15
1638638775.8566496;11
1638638775.857026;9
1638638775.8574026;0
1638638775.857779;-4
1638638775.8581555;-15
1638638775.858532;-9
1638638775.8589084;-2
1638638775.8592849;-2
1638638775.8596613;-3
1638638775.8600378;-7
1638638775.86029;-3
1638638775.8606744;-12
1638638775.8610585;-3
1638638775.8614428;9
1638638775.8618271;12
1638638775.8622112;25
1638638775.8625956;17
1638638775.86298;21
1638638775.863364;38
1638638775.8637483;-9
1638638775.8641326;3
1638638775.8645167;1
1638638775.864901;-1
1638638775.8652854;5
1638638775.8656695;5
1638638775.8660538;-7
1638638775.866315;-13
1638638775.8666892;-34
1638638775.8670638;-57
1638638775.867438;-71
1638638775.8678124;-76
1638638775.868187;-43
1638638775.8685613;-27
1638638775.8689356;-24
1638638775.8693101;-28
1638638775.8696845;-4
1638638775.8700588;31
1638638775.8704333;49
1638638775.8708076;45
1638638775.871182;34
1638638775.8715565;17
1638638775.8719308;9
1638638775.872164;3
1638638775.8725479;-13
1638638775.8729315;-14
1638638775.8733153;-11
1638638775.873699;13
1638638775.8740828;4
1638638775.8744664;2
1638638775.8748503;-5
1638638775.875234;-10
1638638775.8756177;0
1638638775.8760014;-14
1638638775.8763852;-10
1638638775.876769;-29
1638638775.8771527;-85
1638638775.8775365;-101
1638638775.8779202;-85
1638638775.878152;-10
1638638775.8785303;95
1638638775.8789084;79
1638638775.8792868;46
1638638775.879665;29
1638638775.8800433;17
1638638775.8804214;3
1638638775.8807998;-7
1638638775.8811781;-4
1638638775.8815563;-23
1638638775.8819346;-39
1638638775.8823128;-35
1638638775.8826911;-3
1638638775.8830695;-12
1638638775.8834476;-55
1638638775.883826;-72
1638638775.884053;-45
1638638775.8844407;52
1638638775.884828;51
1638638775.8852158;1
1638638775.8856034;-14
1638638775.885991;-20
1638638775.8863785;-20
1638638775.8867662;0
1638638775.8871539;15
1638638775.8875415;-9
1638638775.887929;-53
1638638775.8883166;-85
1638638775.8887043;-69
1638638775.889092;27
1638638775.8894794;76
1638638775.889867;69
1638638775.890107;50
1638638775.890866;-21
1638638775.8916254;-36
1638638775.8923845;-23
1638638775.893144;-18
1638638775.893903;4
1638638775.8946624;4
1638638775.8954215;-3
1638638775.8961809;-48
1638638775.89694;-33
1638638775.8976994;18
1638638775.8984585;60
1638638775.8992176;50
1638638775.899977;12
1638638775.900736;19
1638638775.9014955;48
1638638775.901942;40
1638638775.9023201;20
1638638775.9026985;5
1638638775.9030766;37
1638638775.9034548;-6
1638638775.903833;-10
1638638775.9042113;-11
1638638775.9045894;-13
1638638775.9049675;0
1638638775.9053457;0
1638638775.905724;1
1638638775.9061022;-4
1638638775.9064803;6
1638638775.9068584;7
1638638775.9072368;21
1638638775.907615;11
1638638775.907893;9
1638638775.908268;3
1638638775.908643;5
1638638775.9090178;14
1638638775.9093928;-5
1638638775.9097679;-2
1638638775.910143;-4
1638638775.9105177;-4
1638638775.9108927;5
1638638775.9112678;0
1638638775.9116428;-2
1638638775.9120178;-8
1638638775.9123926;-14
1638638775.9127676;-1
1638638775.9131427;3
1638638775.9135177;-8
1638638775.913759;12
1638638775.9141366;10
1638638775.914514;4
1638638775.9148917;13
1638638775.9152691;4
1638638775.9156468;-14
1638638775.9160242;-15
1638638775.9164019;-24
1638638775.9167793;-29
1638638775.917157;-23
1638638775.9175344;-4
1638638775.917912;15
1638638775.9182897;25
1638638775.918667;21
1638638775.9190447;12
1638638775.9194221;10
1638638775.91965;5
1638638775.9200265;20
1638638775.9204028;21
1638638775.9207792;35
1638638775.9211557;25
1638638775.921532;14
1638638775.9219084;14
1638638775.9222848;12
1638638775.922661;5
1638638775.9230375;-2
1638638775.9234138;-22
1638638775.9237902;-23
1638638775.9241667;-13
1638638775.924543;-8
1638638775.9249194;-14
1638638775.9252958;0
1638638775.925532;7
1638638775.92591;-2
1638638775.926288;-2
1638638775.9266658;-6
1638638775.9270437;-6
1638638775.9274216;-6
1638638775.9277992;-6
1638638775.928177;-3
1638638775.928555;11
1638638775.928933;-14
1638638775.9293108;4
1638638775.9296887;-2
1638638775.9300666;2
1638638775.9304445;3
1638638775.9308224;5
1638638775.9312003;9
1638638775.931458;16
1638638775.9318397;16
1638638775.9322214;6
1638638775.9326031;0
1638638775.9329848;-1
1638638775.9333665;0
1638638775.933748;-3
1638638775.9341297;-7
1638638775.9345114;-11
1638638775.9348931;-8
1638638775.9352748;-4
1638638775.9356565;-4
1638638775.9360383;-1
1638638775.93642;-3
1638638775.9368017;-6
1638638775.9371834;-7
1638638775.937438;-14
1638638775.9378142;-1
1638638775.9381902;5
1638638775.9385664;12
1638638775.9389424;12
1638638775.9393187;9
1638638775.939695;7
1638638775.9400709;1
1638638775.940447;-6
1638638775.9408233;-22
1638638775.9411993;-21
1638638775.9415755;-21
1638638775.9419515;-20
1638638775.9423277;-16
1638638775.942704;-20
1638638775.94308;-28
1638638775.943324;-26
1638638775.943712;-30
1638638775.9441001;-11
1638638775.944488;12
1638638775.944876;23
1638638775.945264;10
1638638775.945652;-22
1638638775.94604;-79
1638638775.946428;-33
1638638775.946816;-7
1638638775.947204;33
1638638775.947592;47
1638638775.94798;39
1638638775.948368;28
1638638775.948756;18
1638638775.949144;4
1638638775.949402;-7
1638638775.9497817;4
1638638775.9501612;11
1638638775.950541;11
1638638775.9509206;6
1638638775.9513001;-1
1638638775.9516797;16
1638638775.9520593;3
1638638775.952439;-4
1638638775.9528186;5
1638638775.9531982;10
1638638775.9535778;8
1638638775.9539573;0
1638638775.9543371;1
1638638775.9547167;4
1638638775.9550962;-6
1638638775.955356;4
1638638775.9557328;15
1638638775.9561098;6
1638638775.9564867;-5
1638638775.9568636;1
1638638775.9572406;-13
1638638775.9576173;-12
1638638775.9579942;-11
1638638775.9583712;-9
1638638775.958748;-4
1638638775.959125;5
1638638775.959502;17
1638638775.959879;9
1638638775.9602559;15
1638638775.9606328;7
1638638775.9610097;8
1638638775.961258;4
1638638775.9616442;0
1638638775.9620304;3
1638638775.9624164;3
1638638775.9628026;3
1638638775.963189;-8
1638638775.9635751;-25
1638638775.9639614;-24
1638638775.9643474;-23
1638638775.9647336;-1
1638638775.9651198;15
1638638775.965506;15
1638638775.9658923;-12
1638638775.9662783;-50
1638638775.9666646;-57
1638638775.9670508;-2
1638638775.967297;23
1638638775.9680588;18
1638638775.9688206;17
1638638775.9695823;15
1638638775.970344;11
1638638775.9711058;2
1638638775.9718676;5
1638638775.9726293;11
1638638775.973391;3
1638638775.9741528;7
1638638775.9749146;8
1638638775.9756763;0
1638638775.976438;0
1638638775.9771998;-6
1638638775.9779615;-7
1638638775.9787233;-8
1638638775.979178;-6
1638638775.979545;-12
1638638775.979912;-18
1638638775.9802792;-11
1638638775.9806464;10
1638638775.9810135;13
1638638775.9813805;14
1638638775.9817476;1
1638638775.9821148;-2
1638638775.982482;-5
1638638775.982849;0
1638638775.983216;12
1638638775.9835832;23
1638638775.9839504;23
1638638775.9843173;4
1638638775.9846845;2
1638638775.984945;-15
1638638775.9853241;-5
1638638775.9857035;0
1638638775.9860826;16
1638638775.9864616;14
1638638775.986841;5
1638638775.98722;6
1638638775.9875991;13
1638638775.9879785;0
1638638775.9883575;6
1638638775.9887366;4
1638638775.989116;10
1638638775.989495;5
1638638775.9898741;5
1638638775.9902534;-1
1638638775.9906325;-12
1638638775.990898;-11
1638638775.9912748;21
1638638775.9916518;-59
1638638775.9920287;-92
1638638775.9924057;-54
1638638775.9927826;1
1638638775.9931593;41
1638638775.9935362;27
1638638775.9939132;13
1638638775.99429;3
1638638775.994667;-1
1638638775.995044;-32
1638638775.995421;-58
1638638775.9957979;-26
1638638775.9961748;4
1638638775.9965518;23
1638638775.99679;21
1638638775.997164;-16
1638638775.9975379;-32
1638638775.997912;-45
1638638775.998286;-1
1638638775.99866;29
1638638775.999034;32
1638638775.999408;2
1638638775.999782;-9
1638638776.000156;-27
1638638776.00053;-18
1638638776.000904;-24
1638638776.0012782;-10
1638638776.001652;-15
1638638776.002026;-11
1638638776.0024002;-20
1638638776.002644;-39
1638638776.0030234;-64
1638638776.0034027;-40
1638638776.003782;21
1638638776.0041614;41
1638638776.0045407;23
1638638776.0049202;10
1638638776.0052996;-45
1638638776.005679;-78
1638638776.0060582;-58
1638638776.0064375;8
1638638776.0068169;47
1638638776.0071962;39
1638638776.0075755;51
1638638776.0079548;19
1638638776.0083342;4
1638638776.008585;1
1638638776.0089686;0
1638638776.0093522;2
1638638776.0097358;-9
1638638776.0101194;-12
1638638776.010503;-7
1638638776.0108867;-5
1638638776.0112703;2
1638638776.011654;-2
1638638776.0120375;-14
1638638776.0124211;-3
1638638776.0128047;-8
1638638776.0131884;-4
1638638776.013572;-8
1638638776.0139556;-9
1638638776.0143392;-5
1638638776.014583;-11
1638638776.0149577;-3
1638638776.015332;6
1638638776.0157065;13
1638638776.0160809;5
1638638776.0164554;-10
1638638776.0168297;-1
1638638776.0172043;-4
1638638776.0175786;-15
1638638776.0179532;-14
1638638776.0183275;-13
1638638776.018702;-23
1638638776.0190763;-5
1638638776.019451;-12
1638638776.0198252;-11
1638638776.0201998;0
1638638776.020434;2
1638638776.0208194;5
1638638776.0212047;7
1638638776.0215902;8
1638638776.0219755;1
1638638776.022361;16
1638638776.0227463;15
1638638776.0231318;8
1638638776.0235174;2
1638638776.0239027;0
1638638776.0242882;0
1638638776.0246735;6
1638638776.025059;5
1638638776.0254445;-5
1638638776.0258298;-14
1638638776.0262153;-15
1638638776.026452;-4
1638638776.0268314;11
1638638776.0272107;17
1638638776.02759;21
1638638776.0279691;16
1638638776.0283484;15
1638638776.0287278;9
1638638776.029107;12
1638638776.0294864;4
1638638776.0298657;-2
1638638776.0302448;15
1638638776.0306242;18
1638638776.0310035;6
1638638776.0313828;-32
1638638776.0317621;-26
1638638776.0321414;-8
1638638776.032374;1
1638638776.032755;3
1638638776.0331361;-2
1638638776.0335171;3
1638638776.0338984;-12
1638638776.0342793;-28
1638638776.0346606;-21
1638638776.0350416;-4
1638638776.0354228;18
1638638776.0358038;19
1638638776.036185;8
1638638776.036566;-11
1638638776.036947;-14
1638638776.0373282;12
1638638776.0377092;0
1638638776.0380905;2
1638638776.038326;11
1638638776.038712;5
1638638776.0390983;3
1638638776.0394843;1
1638638776.0398703;0
1638638776.0402563;-1
1638638776.0406425;0
1638638776.0410285;42
1638638776.0414145;-29
1638638776.0418007;-37
1638638776.0421867;-16
1638638776.0425727;9
1638638776.0429587;8
1638638776.043345;12
1638638776.043731;9
1638638776.044117;10
1638638776.044358;9
1638638776.0447352;12
1638638776.0451124;2
1638638776.0454895;7
1638638776.0458667;7
1638638776.046244;-3
1638638776.046621;-18
1638638776.0469983;-46
1638638776.0473752;-61
1638638776.0477524;-31
1638638776.0481296;9
1638638776.0485067;12
1638638776.048884;-2
1638638776.049261;-19
1638638776.0496383;-18
1638638776.0500154;-9
1638638776.050254;-3
1638638776.0510273;-6
1638638776.0518003;4
1638638776.0525734;4
1638638776.0533464;7
1638638776.0541196;5
1638638776.0548925;11
1638638776.0556657;1
1638638776.056439;-12
1638638776.0572119;-25
1638638776.057985;-22
1638638776.058758;-27
1638638776.0595312;-26
1638638776.0603044;22
1638638776.0610774;12
1638638776.0618505;0
1638638776.062315;-27
1638638776.062683;-34
1638638776.0630515;-21
1638638776.0634196;7
1638638776.0637877;11
1638638776.064156;15
1638638776.0645242;15
1638638776.0648923;31
1638638776.0652606;30
1638638776.0656288;24
1638638776.065997;23
1638638776.0663652;16
1638638776.0667334;23
1638638776.0671015;22
1638638776.0674698;7
1638638776.067838;6
1638638776.06809;-4
1638638776.0684624;-2
1638638776.068835;-5
1638638776.0692074;-11
